what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480884622778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884625013
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480884634653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884634658
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480884635214
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480884655426
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-9]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480884656339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884660271
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480884673001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884691185
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480884695591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1480884696908
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480884703406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480884707843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884709776
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480884710430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884710435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884710581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884838221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884846691
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480884847369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884847375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884847455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884849241
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480884858349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884878432
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480884878756
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-9]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480884879684
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480884896371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884932792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480884950712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480884956825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480884985986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885088469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885100032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885117008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480885152775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885154658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480885173132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885174686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885189528
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885189676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480885225319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885227540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480885230048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480885233644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885241610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885261314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885263020
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480885274911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885274916
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480885275481
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480885295705
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-9]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480885296619
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480885313537
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885467164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885471574
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885472926
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885476761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480885479415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885481725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1480885483344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885485289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480885505879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480885509703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885514091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885514537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885515908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885527946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885532619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480885534986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480885546396
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480885547904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885550985
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480885560516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885560522
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480885561028
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480885581295
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-9]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480885582165
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480885598878
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480885618701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885655323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480885816875
